State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,latitude,longitude
EKITI,IKERE,ARE ARAROMI,13-10-09-001,ST. JOHN'S PRIMARY SCHOOL - ALUKOGEGE,232,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,145,13,70,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3354/ward/20430/pu/38023/38023-1677503895.pdf,-7.3492859,108.4843227
EKITI,IKERE,ARE ARAROMI,13-10-09-002,ST. MARY'S  PRIMARY SCHOOL - ALUKOGEGE,273,952,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/10/ward/09/pu/002/002-1677361037.pdf,48.1500279,11.6646086
EKITI,IKERE,ARE ARAROMI,13-10-09-003,GOD'S GRACE PRIMARY SCHOOL - ADEWUNMI / OBATAYO,314,855,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,185,15,107,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/10/ward/09/pu/003/003-1677402676.pdf,-15.9941326,-47.9860094
EKITI,IKERE,ARE ARAROMI,13-10-09-004,A. U. D. PRIMARY SCHOOL - OLUMUROKO  I,257,835,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,32,6,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3354/ward/20430/pu/38026/38026-1677506649.pdf,-7.3492859,108.4843227
EKITI,IKERE,ARE ARAROMI,13-10-09-005,A. U. D. PRIMARY SCHOOL - OLUMUROKO  II,264,796,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,163,16,77,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3354/ward/20430/pu/38027/38027-1677484561.pdf,-7.3473144,108.4877341
EKITI,IKERE,ARE ARAROMI,13-10-09-007,ST JAME'S PRIMARY SCHOOL - ARAROMI,232,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,130,13,77,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3354/ward/20430/pu/38029/38029-1677507034.pdf,-6.1314595,106.8333185
EKITI,IKERE,ARE ARAROMI,13-10-09-008,COMMUNITY PRIMARY SCHOOL - OKONDO / ASO VILLAGE,126,315,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,87,0,35,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3354/ward/20430/pu/38030/38030-1677506018.pdf,-7.3492859,108.4843227
EKITI,IKERE,AFAO / KAJOLA,13-10-10-001,MARKET PLACE - ODOFIN COMPOUND,290,826,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,130,11,122,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/10/ward/10/pu/001/001-1677425181.pdf,29.5682768,52.5562609
EKITI,IKERE,AFAO / KAJOLA,13-10-10-002,ARO HALL - ARO COMPOUND PRIMISES,212,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,117,5,87,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3354/ward/20431/pu/38032/38032-1677507519.pdf,29.5682768,52.5562609
EKITI,IKERE,AFAO / KAJOLA,13-10-10-003,AFAO MARKET - AJAGEMO,242,822,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,122,6,112,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/10/ward/10/pu/003/003-1677418890.pdf,29.5682768,52.5562609
EKITI,IKERE,AFAO / KAJOLA,13-10-10-004,ST JOHN'S PRIMARY SCHOOL - ILOJE COMPOUND,302,886,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,161,14,118,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3354/ward/20431/pu/38034/38034-1677508383.pdf,29.5760024,52.6353431
EKITI,IKERE,AFAO / KAJOLA,13-10-10-005,L. A. PRIMARY SCHOOL - OISA  / OLUSUA,235,579,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,133,4,91,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3354/ward/20431/pu/38035/38035-1677507917.pdf,29.5682768,52.5562609
EKITI,IKERE,AFAO / KAJOLA,13-10-10-006,ANNCO SCHOOL - ANNCO AREA,217,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,124,28,55,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3354/ward/20431/pu/38036/38036-1677507033.pdf,29.5682768,52.5562609
EKITI,IKERE,AFAO / KAJOLA,13-10-10-007,HEALTH CENTRE - OKE ORIRO  I,249,791,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,129,11,101,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/10/ward/10/pu/007/007-1677419360.pdf,29.5760024,52.6353431
EKITI,IKERE,AFAO / KAJOLA,13-10-10-008,HEALTH CENTRE - OKE ORIRO  II,241,674,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,141,7,82,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3354/ward/20431/pu/38038/38038-1677508501.pdf,29.5682768,52.5562609
EKITI,IKERE,AFAO / KAJOLA,13-10-10-009,ADO GARAGE - ILUPEJU SAWMILL,192,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,118,16,49,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3354/ward/20431/pu/38039/38039-1677508112.pdf,29.5682768,52.5562609
EKITI,IKERE,ODOSE,13-10-11-001,POST OFFICE BUS STOP - SAYA /POST OFFICE EREJA,232,793,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,138,19,66,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/10/ward/11/pu/001/001-1677419705.pdf,29.5682768,52.5562609
EKITI,IKERE,ODOSE,13-10-11-002,NEAR MARKET PLACE ODOSE - OISA OYINKUNRIN,215,817,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,154,2,49,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3354/ward/20432/pu/38041/38041-1677509026.pdf,29.5682768,52.5562609
EKITI,IKERE,ODOSE,13-10-11-003,NEAR CHURCH OF THE LORD - CHURCH OF THE LORD AREA,164,496,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,78,5,75,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3354/ward/20432/pu/38042/38042-1677510218.pdf,29.5760024,52.6353431
EKITI,IKERE,ODOSE,13-10-11-004,METHODIST PRIMARY SCHOOL - ILUMOBA,179,566,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3354/ward/20432/pu/38043/38043-1677494305.pdf,29.5682768,52.5562609
EKITI,IKERE,ODOSE,13-10-11-005,ST BRIDGET PRIMARY SCHOOL - ALASA ODO,207,777,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,150,11,37,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3354/ward/20432/pu/38044/38044-1677497723.pdf,6.3638633,2.4160903
EKITI,IKERE,ODOSE,13-10-11-006,L. A. PRIMARY SCHOOL - OLOGUNLEKO / ALOFIN,185,727,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,114,10,44,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3354/ward/20432/pu/38045/38045-1677511137.pdf,29.5760024,52.6353431
EKITI,IKERE,ODOSE,13-10-11-007,ARO HALL - IGBO / ORU / ALAGUNTAN,211,680,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,132,7,60,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3354/ward/20432/pu/38046/38046-1677511556.pdf,29.5760024,52.6353431
EKITI,IKERE,ODOSE,13-10-11-008,NEW F. S. P. TRAINING CENTRE - NEW MARKET AREA,122,406,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,79,9,29,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3354/ward/20432/pu/38047/38047-1677498436.pdf,29.5682768,52.5562609
EKITI,IKOLE,ODOSE,13-11-01-001,NEW F. S. P. TRAINING CENTRE - NEW MARKET AREA,122,406,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,97,6,152,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3354/ward/20432/pu/38047/38047-1677498436.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE WEST  I,13-11-01-002,HOLY APOSTOLIC PRIMARY SCHOOL - EMUYIN / PALM GROVE,245,613,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,113,10,120,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/01/pu/002/002-1677371117.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE WEST  I,13-11-01-003,IN FRONT OF CHIEF OYE'S HOUSE - IDOFIN/ AUD,204,538,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,111,13,65,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/01/pu/003/003-1677371811.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE WEST  I,13-11-01-004,IN FRONT OF OBALOKE'S HOUSE - AOFIN / ILADO / ISOLO / IGBONA,277,847,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,189,10,68,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/01/pu/004/004-1677373019.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE WEST  I,13-11-01-005,BESIDE BALE'S HOUSE - ABA AJILEYE,124,326,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,67,1,56,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/01/pu/005/005-1677370793.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE WEST  I,13-11-01-006,ABUTURU - ODO OKO / PAPA / ADODO / BUTURU,163,465,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,70,4,84,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/01/pu/006/006-1677373801.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE WEST  I,13-11-01-007,IN FRONT OF ALONGE'S HOUSE - IGBEDE ILADO,150,393,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,79,5,60,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/01/pu/007/007-1677398607.pdf,29.5835223,52.5638582
EKITI,IKOLE,IKOLE WEST  I,13-11-01-008,INFRONT OF OLOTUNJA'S HOUSE - AOFIN,197,626,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,97,10,84,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/01/pu/008/008-1677397770.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE WEST  I,13-11-01-009,IN FRONT OF ADEYEMI'S HOUSE - ODO IPA,112,284,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,46,5,54,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/01/pu/009/009-1677400923.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE WEST  I,13-11-01-010,IN FRONT OF BADMUS'S HOUSE - ILOTIN / IMUO,155,428,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,93,3,52,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/01/pu/010/010-1677401817.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE WEST  I,13-11-01-011,IN FRONT OF AJAYI'S HOUSE - OKE ODO / IJISUN,158,357,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,96,4,55,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/01/pu/011/011-1677399626.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE WEST  II,13-11-02-001,IN FRONT OF AINA'S HOUSE - ITAO / ILOYE I,129,293,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,78,1,49,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/02/pu/001/001-1677369807.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE WEST  II,13-11-02-002,IN FRONT OF OMOTOBI'S HOUSE - IJEMU / AAFIN / ITAO / ILOYE II,201,559,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,101,9,89,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/02/pu/002/002-1677372063.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE WEST  II,13-11-02-003,IN FRONT OF AAFIN'S PALACE - ISALU / ORA,206,558,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,125,16,62,12,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/02/pu/003/003-1677370468.pdf,46.1718075,33.6677331
EKITI,IKOLE,IKOLE WEST  II,13-11-02-004,IN FRONT OF D. S. AJAYI'S HOUSE - ILOGBO  I,180,500,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,96,9,68,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/02/pu/004/004-1677371289.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE WEST  II,13-11-02-005,NEAR D. S. AJAYI'S HOUSE - ILOGBO  II,185,450,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,18,5,52,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/02/pu/005/005-1677422507.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE WEST  II,13-11-02-006,INFRONT OF  AJIBOYE'S HOUSE - IGBODO /AGO IGBIRA,36,107,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,16,1,16,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/02/pu/006/006-1677369269.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE WEST  II,13-11-02-007,MARKET STALL ISABA - IDOFIN,188,411,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,94,1,83,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20434/pu/38065/38065-1677483541.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE WEST  II,13-11-02-008,IN FRONT OF ALAMO'S HOUSE - ILAMO,211,432,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,68,3,132,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/02/pu/008/008-1677372738.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE WEST  II,13-11-02-009,IN FRONT OF ASABA'S PALACE - AOFIN,195,485,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,81,5,104,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/02/pu/009/009-1677373762.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE WEST  II,13-11-02-010,IN FRONT OF OGUNSAKIN'S HOUSE - ILALE / ILAWE,197,411,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,88,1,98,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/02/pu/010/010-1677373383.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE WEST  II,13-11-02-011,IN FRONT OF ADENIGBA'S HOUSE - OGBONTITUN / OKE GBA,172,419,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,97,6,64,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/02/pu/011/011-1677373867.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE WEST  II,13-11-02-012,IN FRONT OF OLUWATUYI'S HOUSE - KAJOLA,214,456,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,137,3,67,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/02/pu/012/012-1677421165.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE WEST  II,13-11-02-013,IN FRONT OF OGUNTUASE'S HOUSE - ADURALERE,178,397,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,122,9,42,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/02/pu/013/013-1677421545.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE EAST,13-11-03-001,A. U. D. PRIMARY SCHOOL  - IDEMO / IWETIN,152,315,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,82,32,34,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/03/pu/001/001-1677425684.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE EAST,13-11-03-002,IKUNRI PREMISES - IKUNRI / GENERAL HOSPITAL/ EGBEOBA,341,936,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,150,18,169,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/03/pu/002/002-1677426416.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE EAST,13-11-03-003,OKE IJEBU BUS STOP - OKE IJEBU / ATIBA RAMATU,295,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,150,14,125,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/03/pu/003/003-1677427192.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE EAST,13-11-03-004,BESIDE MR. JEGEDE'S HOUSE - ILUGA,143,410,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,50,11,72,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/03/pu/004/004-1677427911.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE EAST,13-11-03-005,IN FRONT OF ONISE'S HOUSE - ILISE,113,294,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,72,5,35,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20435/pu/38076/38076-1677456102.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE EAST,13-11-03-006,IN FRONT OF IGBALAJOBI'S HOUSE - IMIRO,231,530,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,123,0,103,2,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20435/pu/38077/38077-1677456323.pdf,-1.4249853,101.0041296
EKITI,IKOLE,IKOLE EAST,13-11-03-007,IN FRONT OF SAJOWA'S HOUSE - ITOSA / ILESI,202,425,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,102,2,90,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20435/pu/38078/38078-1677456830.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE EAST,13-11-03-008,IN FRONT OF IBISCO HOUSE - IGBOROKO,136,385,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,87,7,34,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20435/pu/38079/38079-1677457106.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE EAST,13-11-03-009,IN FRONT OF OBASALU'S HOUSE - TAYE / OKO TANYIN,134,337,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,81,1,47,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20435/pu/38080/38080-1677457364.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE EAST,13-11-03-010,IN FRONT OF CHIEF OLOMIDI GBASA'S HOUSE - IGBASA / IKASI/ ILADO,219,529,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,143,4,64,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20435/pu/38081/38081-1677457571.pdf,-1.4249853,101.0041296
EKITI,IKOLE,IKOLE EAST,13-11-03-011,IN FRONT OF CHIEF OSAYINDOGAN'S HOUSE - MOLETE,105,250,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,46,6,54,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20435/pu/38082/38082-1677458002.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE EAST,13-11-03-012,OPPOSITE JEHOVAH WITHNESS CHURCH - IGBO ODO,176,446,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,79,1,83,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20435/pu/38083/38083-1677501112.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE NORTH,13-11-04-002,BESIDE ST. PAUL OLOGEDE - ILODA,168,561,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,90,25,46,2,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20436/pu/38085/38085-1677500713.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE NORTH,13-11-04-003,IN FRONT OF IDEMO'S HOUSE - IDEMO,137,316,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,104,3,19,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20436/pu/38086/38086-1677519821.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE NORTH,13-11-04-004,IN FRONT OF OLOMINU'S HOUSE - IWAKUN,125,322,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,55,15,44,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20436/pu/38087/38087-1677502991.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE NORTH,13-11-04-005,IN FRONT OF OLAIYA'S HOUSE - IYINMI,153,350,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,95,7,50,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20436/pu/38088/38088-1677503161.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE NORTH,13-11-04-006,IN FRONT OF CHIEF RAWA'S HOUSE - IJOMU,191,486,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,130,12,41,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20436/pu/38089/38089-1677503407.pdf,-36.7079242,-59.9585515
EKITI,IKOLE,IKOLE NORTH,13-11-04-007,IN FRONT OF OLOMODODO'S HOUSE - OMODODO  I,106,271,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,69,4,31,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20436/pu/38090/38090-1677520028.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE NORTH,13-11-04-008,BESIDES OLOKA'S HOUSE - OMODODO II,151,346,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,73,5,67,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20436/pu/38091/38091-1677511642.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE NORTH,13-11-04-009,IN FRONT OF NATHANIEL ABE'S HOUSE - OMODODO III,161,418,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,95,8,50,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20436/pu/38092/38092-1677513487.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE NORTH,13-11-04-010,BESIDE  OF ADE OKEYA'S HOUSE - OMODODO IV,139,309,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,82,4,50,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20436/pu/38093/38093-1677513982.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE NORTH,13-11-04-011,IN FRONT OF OLOTIN'S PALACE - ILOTIN I,201,535,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,103,14,63,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20436/pu/38094/38094-1677514343.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE NORTH,13-11-04-012,IN FRONT OF FAMOROTI'S HOUSE - ILOTIN  II,90,216,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,65,6,18,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20436/pu/38095/38095-1677519160.pdf,54.85291,46.3960413
EKITI,IKOLE,IKOLE NORTH,13-11-04-013,IN FRONT OF ELEKOLE'S PALACE - AOFIN,118,418,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,66,7,39,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20436/pu/38096/38096-1677514652.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE NORTH,13-11-04-014,IN FRONT OF BALOGBO'S HOUSE - OKE ODE I,100,269,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,42,3,54,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20436/pu/38097/38097-1677515361.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE NORTH,13-11-04-015,IN FRONT OF DR. FILANI'S HOUSE - OKE ODE II,133,301,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,74,4,45,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20436/pu/38098/38098-1677515557.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE NORTH,13-11-04-016,IN FRONT OF ONIKOYI'S PALACE - ODO ODE I,156,429,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,81,16,51,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20436/pu/38099/38099-1677515690.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE NORTH,13-11-04-017,IN FRONT OF ORISUNBARE PRIMARY SCHOOL - IWETIN,37,123,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,23,0,13,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20436/pu/38100/38100-1677515828.pdf,52.2328254,21.0235469
EKITI,IKOLE,IKOLE NORTH,13-11-04-018,IN FRONT OF SANI'S HOUSE - IGBALE / ODO IRO,121,303,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,76,1,36,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20436/pu/38101/38101-1677516264.pdf,-2.9891146,104.7748656
EKITI,IKOLE,IKOLE NORTH,13-11-04-019,IN FRONT OF BAYO FAFURE'S HOUSE - ILE GBURE,176,410,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,120,4,45,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3355/ward/20436/pu/38102/38102-1677516612.pdf,52.2328254,21.0235469
