State,LGA,Ward,PU-Code,PU-Name,Address,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,latitude,longitude
LAGOS,ALIMOSHO,IDIMU/ISHERI OLOFIN,24-03-03-026,WITHIN ARIDA SETTLEMENT II,"WITHIN ARIDA SETTLEMENT II, ALIMOSHO, LAGOS",179,992,True,-1,False,False,False,False,UNKNOWN,65,97,4,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77873/result_23152_1677593974_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,IDIMU/ISHERI OLOFIN,24-03-03-027,ISHERI OLOFIN TOWN HALL,"ISHERI OLOFIN TOWN HALL, ALIMOSHO, LAGOS",131,750,True,-1,False,False,False,False,UNKNOWN,72,54,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77874/result_23153_1677591746_thumb.jpg,,
LAGOS,ALIMOSHO,IDIMU/ISHERI OLOFIN,24-03-03-028,IKOTUN ROAD/ALHAJA B/STOP,"IKOTUN ROAD/ALHAJA B/STOP, ALIMOSHO, LAGOS",89,750,True,-1,False,False,False,False,UNKNOWN,58,23,7,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77875/result_23154_1677592924_thumb.jpg,6.458683,3.387703
LAGOS,ALIMOSHO,IDIMU/ISHERI OLOFIN,24-03-03-030,IKOTUN ROAD/ALHAJA,"IKOTUN ROAD/ALHAJA, ALIMOSHO, LAGOS",48,268,True,-1,False,False,False,False,UNKNOWN,28,14,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77877/result_23156_1677592961_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,IDIMU/ISHERI OLOFIN,24-03-03-031,ALONG EJIGBO ROAD BESIDE THE PALACE I,"ALONG EJIGBO ROAD BESIDE THE PALACE I, ALIMOSHO, LAGOS",92,750,True,-1,False,False,False,False,UNKNOWN,48,32,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77878/result_23157_1677591396_thumb.jpg,6.458683,3.387703
LAGOS,ALIMOSHO,IDIMU/ISHERI OLOFIN,24-03-03-032,ALONG EJIGBO ROAD BESIDE THE PALACE II,"ALONG EJIGBO ROAD BESIDE THE PALACE II, ALIMOSHO, LAGOS",106,750,True,-1,False,True,False,False,UNKNOWN,54,20,16,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77879/result_23158_1677590693_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,IDIMU/ISHERI OLOFIN,24-03-03-033,ALONG EJIGBO ROAD OPPOSITE JETHRO HOTEL,"ALONG EJIGBO ROAD OPPOSITE JETHRO HOTEL, ALIMOSHO, LAGOS",82,750,True,-1,False,False,False,False,UNKNOWN,45,49,13,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77880/result_23159_1677595970_thumb.jpg,6.458683,3.387703
LAGOS,ALIMOSHO,IDIMU/ISHERI OLOFIN,24-03-03-034,NEAR NEW SITELIGHT LIFE CHURCH I,"NEAR NEW SITELIGHT LIFE CHURCH I, ALIMOSHO, LAGOS",121,843,True,-1,True,True,True,False,UNKNOWN,48,63,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77881/result_23160_1677592818_thumb.jpg,51.504618,-1.243986
LAGOS,ALIMOSHO,IDIMU/ISHERI OLOFIN,24-03-03-035,NEAR NEW SITELIGHT LIFE CHURCH II,"NEAR NEW SITELIGHT LIFE CHURCH II, ALIMOSHO, LAGOS",155,750,True,-1,False,False,False,False,UNKNOWN,73,68,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77882/result_23161_1677594686_thumb.jpg,6.447048,3.344747
LAGOS,ALIMOSHO,IDIMU/ISHERI OLOFIN,24-03-03-037,NEAR MOBILE BARRACKS,"NEAR MOBILE BARRACKS, ALIMOSHO, LAGOS",126,806,True,-1,False,False,False,False,UNKNOWN,39,68,6,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77884/result_23163_1677593369_thumb.jpg,6.458683,3.387703
LAGOS,ALIMOSHO,IDIMU/ISHERI OLOFIN,24-03-03-038,EJIGBO ROAD/PIPELINE I,"EJIGBO ROAD/PIPELINE I, ALIMOSHO, LAGOS",128,848,True,-1,False,False,False,False,UNKNOWN,56,65,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77885/result_23164_1677592671_thumb.jpg,6.458683,3.387703
LAGOS,ALIMOSHO,IDIMU/ISHERI OLOFIN,24-03-03-039,AGBOGUNLERI/ADESINA,"AGBOGUNLERI/ADESINA, ALIMOSHO, LAGOS",118,913,True,-1,False,False,False,False,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77886/result_23165_1677592733_thumb.jpg,,
LAGOS,ALIMOSHO,IDIMU/ISHERI OLOFIN,24-03-03-040,WITHIN OGBOMOSHO VILLAGE I,"WITHIN OGBOMOSHO VILLAGE I, ALIMOSHO, LAGOS",133,885,True,-1,False,False,False,False,UNKNOWN,46,38,2,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77887/result_23166_1677593213_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,IDIMU/ISHERI OLOFIN,24-03-03-041,WITHIN OGBOMOSHO VILLAGE II,"WITHIN OGBOMOSHO VILLAGE II, ALIMOSHO, LAGOS",330,1555,True,-1,False,False,False,False,UNKNOWN,146,153,11,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77888/result_23167_1677595192_thumb.jpg,,
LAGOS,ALIMOSHO,IDIMU/ISHERI OLOFIN,24-03-03-042,ISHERI OLOFIN TOWN/ABDUSALAM ISHERI,"ISHERI OLOFIN TOWN/ABDUSALAM ISHERI, ALIMOSHO, LAGOS",105,750,True,-1,False,False,False,False,UNKNOWN,54,37,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77889/result_23168_1677594819_thumb.jpg,,
LAGOS,ALIMOSHO,IDIMU/ISHERI OLOFIN,24-03-03-043,ISHERI OLOFIN TOWN HALL/ABDUSALAM ISHERI I,"ISHERI OLOFIN TOWN HALL/ABDUSALAM ISHERI I, ALIMOSHO, LAGOS",139,750,True,-1,False,False,False,False,UNKNOWN,77,47,11,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77890/result_23169_1677593653_thumb.jpg,,
LAGOS,ALIMOSHO,IDIMU/ISHERI OLOFIN,24-03-03-045,ISHERI OLOFIN TOWN/ABDUSALAM ISHERI III,"ISHERI OLOFIN TOWN/ABDUSALAM ISHERI III, ALIMOSHO, LAGOS",120,750,True,-1,False,False,False,False,UNKNOWN,83,29,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77892/result_23171_1677596049_thumb.jpg,,
LAGOS,ALIMOSHO,IDIMU/ISHERI OLOFIN,24-03-03-046,EGBEDA/OGUNLOLA JUNCTION I,"EGBEDA/OGUNLOLA JUNCTION I, ALIMOSHO, LAGOS",143,791,True,-1,False,False,False,False,UNKNOWN,49,86,3,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77893/result_23172_1677679007_thumb.jpg,6.458683,3.387703
LAGOS,ALIMOSHO,IDIMU/ISHERI OLOFIN,24-03-03-047,EGBEDA/OGUNLOLA JUNCTION II,"EGBEDA/OGUNLOLA JUNCTION II, ALIMOSHO, LAGOS",130,646,True,-1,False,False,False,False,UNKNOWN,51,59,7,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77894/result_23173_1677592343_thumb.jpg,,
LAGOS,ALIMOSHO,IDIMU/ISHERI OLOFIN,24-03-03-048,EGBEDA/OGUNLOLA JUNCTION III,"EGBEDA/OGUNLOLA JUNCTION III, ALIMOSHO, LAGOS",162,719,True,-1,False,False,False,False,UNKNOWN,61,80,15,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77895/result_23174_1677593483_thumb.jpg,6.458683,3.387703
LAGOS,ALIMOSHO,IDIMU/ISHERI OLOFIN,24-03-03-049,WILLIAMS/ALAJE JUNCTION,"WILLIAMS/ALAJE JUNCTION, ALIMOSHO, LAGOS",126,750,True,-1,False,False,False,False,UNKNOWN,63,40,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77896/result_23175_1677592611_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,IDIMU/ISHERI OLOFIN,24-03-03-050,ONDO/OLORUNFUNMI JUNCTION I,"ONDO/OLORUNFUNMI JUNCTION I, ALIMOSHO, LAGOS",174,1129,True,-1,False,False,False,False,UNKNOWN,40,62,13,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77897/result_23176_1677593194_thumb.jpg,,
LAGOS,ALIMOSHO,IDIMU/ISHERI OLOFIN,24-03-03-051,ONDO/OLORUNFUNMI JUNCTION II,"ONDO/OLORUNFUNMI JUNCTION II, ALIMOSHO, LAGOS",164,1310,True,-1,False,False,False,False,UNKNOWN,88,56,11,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77898/result_23177_1677592440_thumb.jpg,,
LAGOS,ALIMOSHO,IDIMU/ISHERI OLOFIN,24-03-03-052,IKOTUN/ALHAJA B/STOP,"IKOTUN/ALHAJA B/STOP, ALIMOSHO, LAGOS",182,1308,True,-1,False,False,False,False,UNKNOWN,110,56,12,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77899/result_23178_1677679106_thumb.jpg,,
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-001,IN FRONT OF NO. 6 ADEOTAN STREET IKOTUN,"IN FRONT OF NO. 6 ADEOTAN STREET IKOTUN, ALIMOSHO, LAGOS",94,754,True,-1,False,False,False,False,UNKNOWN,34,43,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77900/result_23261_1677519526_thumb.jpg,6.54433,3.26379
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-002,ADEOTAN/FATIMA JUNCTION I,"ADEOTAN/FATIMA JUNCTION I, ALIMOSHO, LAGOS",80,750,True,-1,False,False,False,False,UNKNOWN,32,26,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77901/result_23262_1677518940_thumb.jpg,6.458683,3.387703
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-003,ADEOTAN/FATIMA JUNCTION II,"ADEOTAN/FATIMA JUNCTION II, ALIMOSHO, LAGOS",100,903,True,-1,False,False,False,False,UNKNOWN,50,34,10,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77902/result_23263_1677519029_thumb.jpg,9.946208,78.099119
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-004,FATAI FAYEMI/OSAWE JUNCTION,"FATAI FAYEMI/OSAWE JUNCTION, ALIMOSHO, LAGOS",59,407,True,-1,False,False,False,False,UNKNOWN,27,25,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77903/result_23264_1677519100_thumb.jpg,,
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-005,"IN FRONT OF 6, OKESALU STREET IKOTUN","IN FRONT OF 6, OKESALU STREET IKOTUN, ALIMOSHO, LAGOS",159,1193,True,-1,False,True,False,False,UNKNOWN,77,45,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77904/result_23265_1677519174_thumb.jpg,6.54433,3.26379
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-007,BABA LEGBA/OBASANJO I,"BABA LEGBA/OBASANJO I, ALIMOSHO, LAGOS",157,916,True,-1,False,False,False,False,UNKNOWN,50,94,5,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77906/result_23267_1677519451_thumb.jpg,6.500163,3.306814
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-008,BABA LEGBA/OBASANJO II,"BABA LEGBA/OBASANJO II, ALIMOSHO, LAGOS",157,1199,True,-1,False,False,False,False,UNKNOWN,58,88,2,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77907/result_23268_1677519529_thumb.jpg,6.500163,3.306814
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-009,BABA LEGBA/OBASANJO III,"BABA LEGBA/OBASANJO III, ALIMOSHO, LAGOS",135,882,True,-1,False,False,False,False,UNKNOWN,45,80,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77908/result_23269_1677519602_thumb.jpg,6.500163,3.306814
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-010,BABA LEGBA/OBASANJO IV,"BABA LEGBA/OBASANJO IV, ALIMOSHO, LAGOS",125,903,True,-1,False,False,False,False,UNKNOWN,54,39,8,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77909/result_23270_1677519681_thumb.jpg,6.500163,3.306814
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-011,ATEGBO PRY. SCHOOL IKOTUN,"ATEGBO PRY. SCHOOL IKOTUN, ALIMOSHO, LAGOS",135,967,True,-1,False,False,False,False,UNKNOWN,65,52,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77910/result_23271_1677519763_thumb.jpg,,
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-013,IN FRONT OF 30 IGANDO II,"IN FRONT OF 30 IGANDO II, ALIMOSHO, LAGOS",102,1132,True,-1,False,False,False,False,UNKNOWN,53,40,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77912/result_23273_1677519948_thumb.jpg,,
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-014,IN FRONT OF 40 IGANDO,"IN FRONT OF 40 IGANDO, ALIMOSHO, LAGOS",65,742,True,-1,False,False,False,False,UNKNOWN,23,27,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77913/result_23274_1677520025_thumb.jpg,6.610362,3.31969
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-015,REMILEKUN/IBRAHIM,"REMILEKUN/IBRAHIM, ALIMOSHO, LAGOS",146,1343,True,-1,False,False,False,False,UNKNOWN,79,36,10,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77914/result_23275_1677520114_thumb.jpg,6.594927,3.387665
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-016,ATEGBO OLUKOTUN PRY. SCHOOL I,"ATEGBO OLUKOTUN PRY. SCHOOL I, ALIMOSHO, LAGOS",0,1125,True,-1,False,False,False,False,UNKNOWN,73,33,10,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77915/result_23276_1677520177_thumb.jpg,,
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-017,IGANDO ROAD/OBABIYI STREET IKOTUN I,"IGANDO ROAD/OBABIYI STREET IKOTUN I, ALIMOSHO, LAGOS",106,750,True,-1,False,False,False,False,UNKNOWN,46,50,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77916/result_23277_1677520251_thumb.jpg,6.458683,3.387703
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-018,IGANDO ROAD/OBABIYI STREET IKOTUN II,"IGANDO ROAD/OBABIYI STREET IKOTUN II, ALIMOSHO, LAGOS",61,750,True,-1,False,False,False,False,UNKNOWN,26,19,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77917/result_23278_1677520339_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-020,IN FRONT OF 60 IGANDO ROAD IKOTUN II,"IN FRONT OF 60 IGANDO ROAD IKOTUN II, ALIMOSHO, LAGOS",141,1210,True,-1,False,True,False,False,UNKNOWN,51,69,8,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77919/result_23280_1677519883_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-021,IN FRONT OF 60 IGANDO ROAD IKOTUN III,"IN FRONT OF 60 IGANDO ROAD IKOTUN III, ALIMOSHO, LAGOS",133,1082,True,-1,False,True,False,False,UNKNOWN,60,50,5,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77920/result_23281_1677520009_thumb.jpg,6.458683,3.387703
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-022,IREPO/IGANDO ROAD IKOTUN I,"IREPO/IGANDO ROAD IKOTUN I, ALIMOSHO, LAGOS",143,750,True,-1,False,False,False,False,UNKNOWN,53,73,4,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77921/result_23282_1677520107_thumb.jpg,6.458683,3.387703
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-023,IREPO/IGANDO ROAD IKOTUN II,"IREPO/IGANDO ROAD IKOTUN II, ALIMOSHO, LAGOS",122,750,True,-1,False,False,False,False,UNKNOWN,48,59,0,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77922/result_23283_1677518316_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-024,"11, AKINJOBI STREET IJEGUN","11, AKINJOBI STREET IJEGUN, ALIMOSHO, LAGOS",106,750,True,-1,False,False,False,False,UNKNOWN,28,54,9,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77923/result_23284_1677518388_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-025,IN FRONT OF 60 IJEGUN ROAD IKOTUN,"IN FRONT OF 60 IJEGUN ROAD IKOTUN, ALIMOSHO, LAGOS",147,1179,True,-1,False,True,False,False,UNKNOWN,69,57,14,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77924/result_23285_1677518452_thumb.jpg,6.54433,3.26379
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-026,OLADUNJOYE JUNCTION OFF IGANDO ROAD,"OLADUNJOYE JUNCTION OFF IGANDO ROAD, ALIMOSHO, LAGOS",105,992,True,-1,False,False,False,False,UNKNOWN,63,30,6,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77925/result_23286_1677518523_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-027,GOVT. TECH. COLLEGE IKOTUN I,"GOVT. TECH. COLLEGE IKOTUN I, ALIMOSHO, LAGOS",294,1972,True,-1,False,True,False,False,UNKNOWN,66,213,7,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77926/result_23287_1677518596_thumb.jpg,,
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-028,GOVT. TECH. COLLEGE IKOTUN II,"GOVT. TECH. COLLEGE IKOTUN II, ALIMOSHO, LAGOS",126,1147,True,-1,False,True,False,False,UNKNOWN,33,67,7,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77927/result_23288_1677518687_thumb.jpg,,
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-029,BESIDE GOVT. TECHNICAL COLLEGE I,"BESIDE GOVT. TECHNICAL COLLEGE I, ALIMOSHO, LAGOS",114,750,True,-1,False,False,False,False,UNKNOWN,30,70,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77928/result_23289_1677518763_thumb.jpg,6.0005,10.355441
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-030,BESIDE GOVT. TECHNICAL COLLEGE II,"BESIDE GOVT. TECHNICAL COLLEGE II, ALIMOSHO, LAGOS",79,750,True,-1,False,False,False,False,UNKNOWN,29,38,3,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77929/result_23290_1677518827_thumb.jpg,6.0005,10.355441
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-031,IN FRONT OF OLOTU HOUSE ABARANJE I,"IN FRONT OF OLOTU HOUSE ABARANJE I, ALIMOSHO, LAGOS",180,1071,True,-1,False,False,False,False,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77930/result_23291_1677518917_thumb.jpg,,
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-032,IN FRONT OF OLOTU HOUSE ABARANJE II,"IN FRONT OF OLOTU HOUSE ABARANJE II, ALIMOSHO, LAGOS",110,851,True,-1,False,False,False,False,UNKNOWN,42,56,1,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77931/result_23292_1677518997_thumb.jpg,,
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-033,IN FRONT OF COMM. HOUSE NATIONAL PET. IKOTUN I,"IN FRONT OF COMM. HOUSE NATIONAL PET. IKOTUN I, ALIMOSHO, LAGOS",43,667,True,-1,False,False,False,False,UNKNOWN,19,19,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77932/result_23293_1677519055_thumb.jpg,22.579473,90.701871
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-034,IN FRONT OF COMM. HOUSE NATIONAL PET. IKOTUN II,"IN FRONT OF COMM. HOUSE NATIONAL PET. IKOTUN II, ALIMOSHO, LAGOS",70,849,True,-1,False,False,False,False,UNKNOWN,34,29,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77933/result_23294_1677519131_thumb.jpg,22.579473,90.701871
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-035,ALONG AKINSON STREET IKOTUN,"ALONG AKINSON STREET IKOTUN, ALIMOSHO, LAGOS",116,750,True,-1,False,True,False,False,UNKNOWN,59,45,6,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77934/result_23295_1677519216_thumb.jpg,6.54433,3.26379
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-036,AYANWALE / OLUWASEUN IKOTUN I,"AYANWALE / OLUWASEUN IKOTUN I, ALIMOSHO, LAGOS",220,1281,True,-1,False,False,False,False,UNKNOWN,64,114,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77935/result_23296_1677519838_thumb.jpg,,
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-037,AYANWALE / OLUWASEUN IKOTUN II,"AYANWALE / OLUWASEUN IKOTUN II, ALIMOSHO, LAGOS",266,1909,True,-1,False,False,False,False,UNKNOWN,119,113,14,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77936/result_23297_1677519924_thumb.jpg,,
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-038,"33, OLABODE OJOMU STREET IKOTUN I","33, OLABODE OJOMU STREET IKOTUN I, ALIMOSHO, LAGOS",135,1015,True,-1,False,False,False,False,UNKNOWN,64,64,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77937/result_23298_1677520044_thumb.jpg,6.458683,3.387703
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-039,"33, OLABODE OJOMU STREET IKOTUN II","33, OLABODE OJOMU STREET IKOTUN II, ALIMOSHO, LAGOS",111,932,True,-1,False,False,False,False,UNKNOWN,54,42,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77938/result_23299_1677520136_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-040,IKOTUN/ISOLO ROAD IKOTUN,"IKOTUN/ISOLO ROAD IKOTUN, ALIMOSHO, LAGOS",53,424,True,-1,False,False,False,False,UNKNOWN,22,24,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77939/result_23300_1677520327_thumb.jpg,6.54433,3.26379
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-041,"3, SOLOMON STREET IKOTUN","3, SOLOMON STREET IKOTUN, ALIMOSHO, LAGOS",80,750,True,-1,False,False,False,False,UNKNOWN,46,29,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77940/result_23301_1677520410_thumb.jpg,6.54433,3.26379
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-042,JUNCTION OF JOSHUA OKEOWO STREET IJEGUN I,"JUNCTION OF JOSHUA OKEOWO STREET IJEGUN I, ALIMOSHO, LAGOS",180,925,True,-1,False,True,False,False,UNKNOWN,56,112,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77941/result_23302_1677520504_thumb.jpg,6.458683,3.387703
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-043,JUNCTION OF JOSHUA OKEOWO STREET IJEGUN II,"JUNCTION OF JOSHUA OKEOWO STREET IJEGUN II, ALIMOSHO, LAGOS",152,1044,True,-1,False,False,False,False,UNKNOWN,53,84,6,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77942/result_23303_1677520617_thumb.jpg,6.551367,3.394214
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-045,JUNCTION OF JOSHUA OKEOWO STREET IJEGUN ROAD IV,"JUNCTION OF JOSHUA OKEOWO STREET IJEGUN ROAD IV, ALIMOSHO, LAGOS",76,403,True,-1,False,False,False,False,UNKNOWN,31,32,8,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77944/result_23305_1677520706_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-048,ABARANJE ROAD/PIPELINE III,"ABARANJE ROAD/PIPELINE III, ALIMOSHO, LAGOS",138,1240,True,-1,False,False,False,False,UNKNOWN,55,53,14,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77947/result_23308_1677520738_thumb.jpg,6.458683,3.387703
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-049,ABARANJE ROAD/FUNMI OSHINDEIN,"ABARANJE ROAD/FUNMI OSHINDEIN, ALIMOSHO, LAGOS",149,2044,True,-1,False,False,False,False,UNKNOWN,83,182,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77948/result_23309_1677520800_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-050,ABARANJE ROAD/OSHO IGBORE,"ABARANJE ROAD/OSHO IGBORE, ALIMOSHO, LAGOS",236,1415,True,-1,True,False,False,False,UNKNOWN,73,142,11,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77949/result_23310_1677520863_thumb.jpg,6.60656,3.30235
LAGOS,ALIMOSHO,IKOTUN/IJEGUN,24-03-04-051,AJAYI/GAFARU JUNCTION I,"AJAYI/GAFARU JUNCTION I, ALIMOSHO, LAGOS",79,816,True,-1,False,False,False,False,UNKNOWN,45,27,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/77950/result_23311_1677520928_thumb.jpg,,
